bblid,scanid,idemoBehAllEmoCorrectAverage,idemoBehAllEmoCorrectCount,idemoBehAllEmoCorrectMedian,idemoBehAllEmoCorrectStddev,idemoBehAllEmoIncorrectAverage,idemoBehAllEmoIncorrectCount,idemoBehAllEmoIncorrectMedian,idemoBehAllEmoIncorrectStddev,idemoBehAllEmoNrCount,idemoBehAngerCorrectAverage,idemoBehAngerCorrectCount,idemoBehAngerCorrectMedian,idemoBehAngerCorrectStddev,idemoBehAngerIncorrectAverage,idemoBehAngerIncorrectCount,idemoBehAngerIncorrectMedian,idemoBehAngerIncorrectStddev,idemoBehAngerNrCount,idemoBehFearCorrectAverage,idemoBehFearCorrectCount,idemoBehFearCorrectMedian,idemoBehFearCorrectStddev,idemoBehFearIncorrectAverage,idemoBehFearIncorrectCount,idemoBehFearIncorrectMedian,idemoBehFearIncorrectStddev,idemoBehFearNrCount,idemoBehHappyCorrectAverage,idemoBehHappyCorrectCount,idemoBehHappyCorrectMedian,idemoBehHappyCorrectStddev,idemoBehHappyIncorrectAverage,idemoBehHappyIncorrectCount,idemoBehHappyIncorrectMedian,idemoBehHappyIncorrectStddev,idemoBehHappyNrCount,idemoBehNoECorrectAverage,idemoBehNoECorrectCount,idemoBehNoECorrectMedian,idemoBehNoECorrectStddev,idemoBehNoEIncorrectAverage,idemoBehNoEIncorrectCount,idemoBehNoEIncorrectMedian,idemoBehNoEIncorrectStddev,idemoBehNoENrCount,idemoBehSadCorrectAverage,idemoBehSadCorrectCount,idemoBehSadCorrectMedian,idemoBehSadCorrectStddev,idemoBehSadIncorrectAverage,idemoBehSadIncorrectCount,idemoBehSadIncorrectMedian,idemoBehSadIncorrectStddev,idemoBehSadNrCount,idemoBehNonthreatCorrectAverage,idemoBehNonthreatCorrectCount,idemoBehNonthreatCorrectMedian,idemoBehNonthreatCorrectStddev,idemoBehNonthreatIncorrectAverage,idemoBehNonthreatIncorrectCount,idemoBehNonthreatIncorrectMedian,idemoBehNonthreatIncorrectStddev,idemoBehNonthreatNrCount,idemoBehThreatAllNrCount,idemoBehThreatCorrectAverage,idemoBehThreatCorrectCount,idemoBehThreatCorrectMedian,idemoBehThreatCorrectStddev,idemoBehThreatIncorrectAverage,idemoBehThreatIncorrectCount,idemoBehThreatIncorrectMedian,idemoBehThreatIncorrectStddev
120922,5389,2282.063,54,2024.3,845.90735,2401.7,5,2060.4,552.80585,1,1991.0667,9,1890.7,585.26587,2615,2,2615,839.053,1,2455.49,10,2142.6,1026.897,2013.75,2,2013.75,65.97301,0,2179.375,12,1785.55,1084.3895,0,0,0,0,0,2279.8167,12,1990.1001,663.18854,0,0,0,0,0,2476.9636,11,2422.8,794.57214,2751,1,2751,0,0,2321.7,23,2098.8,947.6432,2751,1,2751,0,0,1,2235.5,19,1967.5,858.0544,2314.375,4,2041.0499,597.1778
120925,5227,2103.735,57,1932.6,768.0748,2355.4,3,2385,494.56482,0,2379.8,12,2383.5,823.9565,0,0,0,0,0,2087.0273,11,1920.9,760.27386,2385,1,2385,0,0,1752.275,12,1669.1001,409.81052,0,0,0,0,0,2138.1301,10,1742.25,979.03723,2340.6,2,2340.6,698.4801,0,2165.7834,12,1937.35,789.5063,0,0,0,0,0,1959.0292,24,1852.5,650.41284,0,0,0,0,0,0,2239.7783,23,2208.8,790.28314,2385,1,2385,0
120940,5234,2796.171,48,2496.1,917.7286,2789.24,10,2557.65,859.70935,2,2762.22,10,2741.2002,693.4333,2978.2,2,2978.2,515.0565,0,2897.5125,8,2604.85,836.8653,3074.2,3,3126.9,1471.458,1,2616.5364,11,2493.5,846.581,0,0,0,0,1,3754.0142,7,4374.8,1130.6333,2542.68,5,2381.2,599.4297,0,2362.825,12,2207.4,762.366,0,0,0,0,0,2484.1653,23,2327.8,795.7169,0,0,0,0,1,1,2822.35,18,2681.65,740.0876,3035.8,5,3126.9,1073.1636
120951,6194,2538.6328,55,2361.1,785.33514,3175.7,4,2865.5,1200.4518,1,2649.85,12,2553.85,897.89813,0,0,0,0,0,2641.9727,11,2594.3,697.4743,0,0,0,0,1,2216.7083,12,2237.75,583.7058,0,0,0,0,0,2577.3599,10,2163.05,1085.6484,4041.0498,2,4041.0498,1125.3602,0,2639.08,10,2566.6,631.619,2310.35,2,2310.35,247.98232,0,2408.6956,22,2301.2002,629.1112,2310.35,2,2310.35,247.98232,0,1,2646.0825,23,2594.3,790.0947,0,0,0,0
120976,5753,2211.5232,56,2162.75,631.8671,3571.6333,3,2980.4,1334.7634,1,2130.1582,12,2182.15,305.68945,0,0,0,0,0,2141.3584,12,2022,432.76785,0,0,0,0,0,1885.725,12,2032.8,397.3743,0,0,0,0,0,2203.9363,11,2222.2,705.85815,2980.4,1,2980.4,0,0,2857.2334,9,2518.8,934.4999,3867.25,2,3867.25,1743.2302,1,2302.0857,21,2177.8,823.9316,3867.25,2,3867.25,1743.2302,1,0,2135.7583,24,2093.9,366.46533,0,0,0,0
120997,5549,2991.0764,55,2879.5,1000.22797,4177.575,4,3782.75,885.53314,1,2702.491,11,2224.4,1168.7155,0,0,0,0,1,3637.5364,11,4163.9,1134.3085,3887.1,1,3887.1,0,0,2644.8416,12,2699.3,881.5863,0,0,0,0,0,2952.5544,11,2879.5,520.2434,3648.5,1,3648.5,0,0,3055.27,10,2897.9502,1012.9305,4587.3496,2,4587.3496,1285.4493,0,2831.4,22,2888.7002,943.7064,4587.3496,2,4587.3496,1285.4493,0,1,3170.0137,22,2877.8,1221.5178,3887.1,1,3887.1,0
121000,5755,2352.1538,54,2332.75,609.31604,2268.56,5,2277.1,333.387,1,2421.6333,12,2332.05,672.23016,0,0,0,0,0,2180.3,10,2256.7,516.143,2277.1,1,2277.1,0,1,2203.0833,12,2121.25,617.6743,0,0,0,0,0,2623.209,11,2681.6,693.19745,2016.9,1,2016.9,0,0,2317.9333,9,2490.3,483.22168,2349.6,3,2426.4,425.13492,0,2252.3047,21,2314.8,553.7418,2349.6,3,2426.4,425.13492,0,1,2311.9363,22,2263.35,604.9849,2277.1,1,2277.1,0
121001,5410,2377.3855,55,2230.5,778.6963,2733.84,5,2926,823.5523,0,2343.37,10,2471.4,834.58295,2819.4502,2,2819.4502,1006.0008,0,2385.5833,12,1970.65,1018.3817,0,0,0,0,0,2062.8083,12,1879.6499,518.82104,0,0,0,0,0,2220.21,10,2147.35,513.7692,2552.15,2,2552.15,1258.2964,0,2885.4272,11,2724.6,737.8578,2926,1,2926,0,0,2456.2349,23,2254,747.3879,2926,1,2926,0,0,0,2366.3955,22,2279.65,917.72473,2819.4502,2,2819.4502,1006.0008
121011,6682,1860.7404,57,1741.1,635.7349,1822.7,2,1822.7,418.88998,1,1676.0364,11,1695,513.53577,1526.5,1,1526.5,0,0,2132.191,11,2021.8,779.0542,2118.9,1,2118.9,0,0,1718.8251,12,1585.65,474.12424,0,0,0,0,0,1731.3167,12,1593.1,604.0439,0,0,0,0,0,2070,11,2033.8,730.0673,0,0,0,0,1,1886.7783,23,1888.5,621.96484,0,0,0,0,1,0,1904.1136,22,1737.3999,684.9007,1822.7,2,1822.7,418.88998
121017,5465,2083.4353,54,1877.7,668.3398,2003.6,6,1956.8,465.0524,0,2205.42,10,2204.75,525.4084,1564.55,2,1564.55,17.88975,0,1869.2545,11,1708.2,574.1051,1979.6,1,1979.6,0,0,2018.1583,12,1701.2,824.1073,0,0,0,0,0,1752.1091,11,1762.8,150.96011,2819.6,1,2819.6,0,0,2639.84,10,2717.45,759.1634,2046.65,2,2046.65,159.31119,0,2300.741,22,1977.8,838.5293,2046.65,2,2046.65,159.31119,0,0,2029.3334,21,2109.9,564.4641,1702.9,3,1577.2,239.96289
121035,5631,2891.325,56,2652.85,927.7014,4024.0667,3,4211.9,806.4267,1,2889.1,11,2480.9,860.91034,4720,1,4720,0,0,2870.9333,12,2677.5,923.563,0,0,0,0,0,2464.45,12,2361.5498,797.4454,0,0,0,0,0,3135.818,11,2817.9,955.2173,0,0,0,0,1,3161.55,10,2739.4,1097.5398,3676.1,2,3676.1,757.73553,0,2781.3137,22,2552.9502,987.7121,3676.1,2,3676.1,757.73553,0,0,2879.6218,23,2552.7,873.7644,4720,1,4720,0
121042,6000,2484.6855,55,2406.1,727.6869,3820.4502,4,3800.85,607.3376,1,2288.4668,12,2127.7002,798.58936,0,0,0,0,0,2739.6167,12,2786,861.2303,0,0,0,0,0,2167.2583,12,1991.05,521.2072,0,0,0,0,0,2558.1777,9,2368.4,801.18896,3800.85,2,3800.85,517.3902,1,2729,10,2654.75,494.4641,3840.05,2,3840.05,915.06696,0,2422.5955,22,2450.4502,573.6218,3840.05,2,3840.05,915.06696,0,0,2514.0417,24,2283.2998,844.29816,0,0,0,0
121050,6127,2640.6492,57,2421,837.2892,2634.2334,3,2542.7,274.97397,0,2217.9456,11,2084.4,668.26227,2943.3,1,2943.3,0,0,2783.0417,12,2815.2,961.78687,0,0,0,0,0,2745.0417,12,2455.6,847.125,0,0,0,0,0,2689.791,11,2374.9,818.4311,2542.7,1,2542.7,0,0,2744.991,11,2580,868.32416,2416.7,1,2416.7,0,0,2745.0173,23,2502.2,837.5749,2416.7,1,2416.7,0,0,0,2512.7783,23,2421.1,865.33795,2943.3,1,2943.3,0
121085,5537,2029.0938,48,1910.3,621.673,2898.3833,6,2797.2002,836.8878,6,2295.5857,7,2439.1,468.71628,2116.7,2,2116.7,361.47305,3,2287.622,9,2180.8,643.04065,3567.3,2,3567.3,488.18646,1,1472.5667,12,1535.6499,374.45938,0,0,0,0,0,1865.11,10,1815.15,280.52066,2307.4,1,2307.4,0,1,2441.69,10,2249.5,707.18665,3714.9,1,3714.9,0,1,1913.0773,22,1851,729.1986,3714.9,1,3714.9,0,1,4,2291.1062,16,2331.7002,555.3635,2842,4,2797.2002,907.97015
121099,5507,2277.454,50,2039.75,732.61304,3253.9666,9,3397.8,1327.8188,1,2618.3364,11,2733,891.73883,1691,1,1691,0,0,2226.07,10,2016.6,799.08307,3373.25,2,3373.25,1863.4384,0,2127.5637,11,2014.2,676.9382,4839.9,1,4839.9,0,0,2020.725,12,1797.75,596.0621,0,0,0,0,0,2526.4,6,2468.55,528.28625,3201.66,5,3397.8,1186.6165,1,2268.3293,17,2195.6,642.0403,3474.7,6,3828.2998,1254.4927,1,0,2431.543,21,2156.5,851.60986,2812.5,3,2055.6,1636.9248
121100,6431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121120,5118,2508.6887,53,2267.2,855.78204,3541,1,3541,0,6,2487.35,10,2501.5,372.277,3541,1,3541,0,1,3380.7,10,3462.85,1079.525,0,0,0,0,2,2350.291,11,2159.6,975.8268,0,0,0,0,1,2155.15,10,1909.6001,713.782,0,0,0,0,2,2239.6084,12,2236.8,450.8704,0,0,0,0,0,2292.5435,23,2214,733.2621,0,0,0,0,1,3,2934.025,20,2607.7998,909.77295,3541,1,3541,0
121407,5462,2005.9316,57,1925.8,637.8009,2105.9668,3,1692.3,1161.5266,0,2438.2817,11,2241.1,684.6471,3417.7,1,3417.7,0,0,1978.1909,11,1870.6,726.3236,1207.9,1,1207.9,0,0,1713.509,11,1743,300.2583,1692.3,1,1692.3,0,0,1798.7583,12,1846.5,559.6014,0,0,0,0,0,2110.2666,12,2144.5498,661.9644,0,0,0,0,0,1920.5131,23,1803.4,548.76514,1692.3,1,1692.3,0,0,0,2208.2363,22,2025.15,727.9173,2312.8,2,2312.8,1562.5645
121449,5428,2577.3623,53,2535.9,727.4411,3466.7144,7,3882.2,1591.7437,0,3064.2363,11,3076.7,1038.1091,5414.6,1,5414.6,0,0,2572.04,10,2672.9,717.5531,2883.35,2,2883.35,1591.3439,0,2310.8667,12,2437.2,542.77075,0,0,0,0,0,2414.27,10,2464.25,443.21387,3377.85,2,3377.85,2639.7002,0,2530.01,10,2442.75,610.02985,3165,2,3165,1014.2739,0,2410.4773,22,2440.5,571.20496,3165,2,3165,1014.2739,0,0,2829.8572,21,2946.5,913.22546,3727.1,3,4008.6,1844.4321
121458,5276,2082.2112,54,1883.2,729.42346,3071.96,5,2199.7,1619.7839,1,1831.8818,11,1829.6,303.5452,1701,1,1701,0,0,2631.6362,11,2534.7,755.5797,4655.1,1,4655.1,0,0,1595.8417,12,1651,282.2144,0,0,0,0,0,2289.7454,11,1942.8,1048.7899,0,0,0,0,1,2111.4888,9,2135.9,543.4827,3001.2334,3,2199.7,1745.5557,0,1816.8334,21,1713.8,479.92328,3001.2334,3,2199.7,1745.5557,0,0,2231.759,22,2104.65,695.1617,3178.05,2,3178.05,2088.8643
121461,5510,2022.1372,51,2037.3,562.2316,2771.3125,8,2319.6,1173.9963,1,1806.2273,11,1723.2,351.7176,2142.7,1,2142.7,0,0,1999.1111,9,1981,566.44257,3369.4502,2,3369.4502,2088.2986,1,2085.275,12,2080.6,526.33026,0,0,0,0,0,1933.6909,11,1889.2,567.51874,4167.7,1,4167.7,0,0,2371.825,8,2193.6,765.65356,2280.3,4,2144.4,648.5674,0,2199.895,20,2120.2002,630.1616,2280.3,4,2144.4,648.5674,0,1,1893.025,20,1847.45,458.14676,2960.5334,3,2142.7,1637.7222
121476,5271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121518,4980,2613.072,57,2503,848.24445,2751.4,1,2751.4,0,2,2611.7166,12,2496.9502,794.02734,0,0,0,0,0,3004.67,10,2800.8,800.1622,0,0,0,0,2,2263.275,12,2344.05,599.36804,0,0,0,0,0,2371.1729,11,2309.7,852.6458,2751.4,1,2751.4,0,0,2859.6333,12,2544.4,1044.4109,0,0,0,0,0,2561.454,24,2406.7002,886.71985,0,0,0,0,0,2,2790.3318,22,2611.3,802.9665,0,0,0,0
121566,5366,2985.7666,54,3010.45,842.27264,3502.56,5,3242.3,1626.5659,1,2866.509,11,2710.6,746.60004,2699.7,1,2699.7,0,0,3222.22,10,3052.4,999.08484,3242.3,1,3242.3,0,1,2779.5583,12,2975.1,781.8599,0,0,0,0,0,3176.31,10,3378.75,1015.14087,5110.55,2,5110.55,253.92212,0,2941.8,11,3009.2,737.06744,1349.7,1,1349.7,0,0,2857.152,23,3009.2,747.97015,1349.7,1,1349.7,0,0,1,3035.8953,21,2898.9,872.3654,2971,2,2971,383.6762
121587,8231,2372.9885,52,2247.5498,891.9534,3110.2715,7,3106.8,1317.1624,1,2515.4272,11,2245.9,1276.8585,2860.3,1,2860.3,0,0,2159.2456,11,2264.1,506.29117,4968,1,4968,0,0,2400.9182,11,2205.5,763.4043,0,0,0,0,1,2593.97,10,2393.05,1126.9774,3909.65,2,3909.65,698.26794,0,2180.4666,9,2081.2,601.33844,2041.4333,3,1524.8,922.77423,0,2301.715,20,2143.35,686.76544,2041.4333,3,1524.8,922.77423,1,0,2337.3364,22,2255,965.22253,3914.15,2,3914.15,1490.3689
121605,5608,2638.264,50,2575.35,768.7931,4207.8,5,4819.5,1380.8235,5,2893.9333,9,2826.2,847.99774,4017.8,3,4819.5,1657.5641,0,2683.6375,8,2964.7002,770.8466,5457.4,1,5457.4,0,3,2188.3584,12,2195.9,441.492,0,0,0,0,0,2660.318,11,2884.1,735.13574,3528.2,1,3528.2,0,0,2887.49,10,2727.55,933.352,0,0,0,0,2,2506.1455,22,2380.25,776.1468,0,0,0,0,2,3,2794.9705,17,2826.2,794.4942,4377.7,4,4970.8,1532.9028
121654,5075,1953.16,60,1985.75,565.0642,0,0,0,0,0,1960.3917,12,1983.4,431.6264,0,0,0,0,0,1872.8917,12,1868.5,529.328,0,0,0,0,0,1668.2916,12,1661.5,317.53955,0,0,0,0,0,1881.3833,12,1977.8,678.69574,0,0,0,0,0,2382.8418,12,2385.2,618.0643,0,0,0,0,0,2025.5667,24,2006.45,603.4204,0,0,0,0,0,0,1916.6417,24,1944.25,474.44803,0,0,0,0
121670,5186,2958.4333,57,2846.6,972.6254,3002.2998,2,3002.2998,2244.4983,1,2886.1636,11,2846.6,1111.8545,4589.4,1,4589.4,0,0,3106.7417,12,3139.1,955.9221,0,0,0,0,0,2726.2832,12,2601.75,621.201,0,0,0,0,0,2682.091,11,2763.1,851.99133,0,0,0,0,1,3398.509,11,3542.1,1229.6338,1415.2,1,1415.2,0,0,3047.7827,23,2897.2,999.05023,1415.2,1,1415.2,0,0,0,3001.2478,23,3032.1,1015.63007,4589.4,1,4589.4,0
121677,5468,2618.7297,54,2409.4,874.4082,3379.04,5,3479.5,570.04,1,2464.53,10,2434.4,566.20026,3645.9,2,3645.9,235.32516,0,2722.4092,11,2562.2,1081.7853,3797.6,1,3797.6,0,0,2755.7417,12,2725.5,879.22626,0,0,0,0,0,2274.7917,12,2032.45,751.9796,0,0,0,0,0,2939.2444,9,2730.9,1017.743,2902.9,2,2902.9,688.0149,1,2834.3857,21,2730.9,920.95087,2902.9,2,2902.9,688.0149,1,0,2599.6096,21,2519.1,864.18115,3696.4668,3,3797.6,188.04239
122091,7283,1950.6356,59,1933.6,439.0698,1405.9,1,1405.9,0,0,1818.9667,12,1917.1499,370.1351,0,0,0,0,0,1919.5182,11,1898.7,422.56635,1405.9,1,1405.9,0,0,1851.875,12,1805.8,328.53915,0,0,0,0,0,2067.95,12,2122.55,481.16483,0,0,0,0,0,2092.275,12,2139.5,557.02844,0,0,0,0,0,1972.075,24,1889.8999,463.7821,0,0,0,0,0,0,1867.0565,23,1900.7,390.2592,1405.9,1,1405.9,0
122124,5632,2284.8474,57,2083.7,780.69794,3685.8,2,3685.8,647.9926,1,2060.2417,12,1874,656.75964,0,0,0,0,0,2669.7273,11,2627.1,874.28204,0,0,0,0,1,2111.1,12,2037.85,778.7269,0,0,0,0,0,2112.2546,11,2098.3,584.7783,4144,1,4144,0,0,2507.1272,11,2442.7,904.6857,3227.6,1,3227.6,0,0,2300.5044,23,2083.7,846.255,3227.6,1,3227.6,0,0,1,2351.7349,23,2077.3,812.41187,0,0,0,0
122235,5373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122271,5294,3114.0117,51,3111.5,943.1757,3772.05,4,3622.4,1177.2445,5,3197.23,10,3053.35,575.8654,2531.1,1,2531.1,0,1,3598.64,10,3799.7,898.7197,0,0,0,0,2,2612,12,2475.2998,772.3596,0,0,0,0,0,3166.86,10,3332.9502,1006.9021,5312.3,1,5312.3,0,1,3093.7,9,3303.1,1277.9294,3622.4,2,3622.4,447.88153,1,2818.4429,21,2662.9,1020.29614,3622.4,2,3622.4,447.88153,1,3,3397.935,20,3230.3,762.9414,2531.1,1,2531.1,0
122277,5641,1819.7018,56,1711.55,542.236,2628.5667,3,2691.6,816.17755,1,1890.02,10,1594.3,545.11505,2691.6,1,2691.6,0,1,1834.4,11,1769.7,639.6713,3411.4,1,3411.4,0,0,1673.3667,12,1705.7,340.58313,0,0,0,0,0,1541.1666,12,1541.7,519.10693,0,0,0,0,0,2204.5728,11,2398.8,479.12772,1782.7,1,1782.7,0,0,1927.4218,23,1829.3,485.75464,1782.7,1,1782.7,0,0,1,1860.8857,21,1656.9,582.3381,3051.5,2,3051.5,508.9753
122325,5320,2087.9731,56,2043.55,534.95654,1873.1001,4,1796.15,538.14404,0,2267.6555,9,2067.1,880.2038,1644.7667,3,1566.3,348.68576,0,2116.3333,12,2105.7,442.19897,0,0,0,0,0,1877.675,12,1794.65,527.51935,0,0,0,0,0,2146.2666,12,2091.65,399.57516,0,0,0,0,0,2075.8455,11,2071.1,412.33224,2558.1,1,2558.1,0,0,1972.4521,23,1966.6,476.09235,2558.1,1,2558.1,0,0,0,2181.1858,21,2067.1,650.6448,1644.7667,3,1566.3,348.68576
122340,6803,2377.7903,51,2280.3,781.15936,3463.1143,7,3878.9,1461.3096,2,2607.43,10,2545.1,701.8491,3627.7,2,3627.7,2472.1865,0,2699.8667,9,2578.1,845.9204,3170.35,2,3170.35,1002.0409,1,1961.3636,11,1890.1,608.4034,4110.6,1,4110.6,0,0,2022.6,11,1756.2,956.3788,0,0,0,0,1,2707.06,10,2580.15,429.98083,3267.5498,2,3267.5498,2230.568,0,2316.457,21,2377.8,643.35876,3548.5667,3,4110.6,1650.6448,0,1,2651.2158,19,2547.8,752.71564,3399.025,4,3170.35,1562.5792
122352,5192,1921.4965,56,1858.5,475.30643,2242.0667,3,2372.9,376.2174,1,2065.1272,11,2192.8,484.66003,2372.9,1,2372.9,0,0,1951.66,10,1795.55,461.4771,1817.9,1,1817.9,0,1,1684.8917,12,1671.8,424.8765,0,0,0,0,0,1760.7167,12,1648.25,482.47147,0,0,0,0,0,2183.9546,11,2215.3,404.693,2535.4,1,2535.4,0,0,1923.574,23,1883.2,479.24628,2535.4,1,2535.4,0,0,1,2011.0952,21,1975.1,465.45908,2095.4,2,2095.4,392.44418
122430,7289,3038.1655,29,2865.3,1073.7449,2783.8555,9,2205.7,1225.2684,22,3283.9143,7,3174.9,1093.8259,1896.75,2,1896.75,28.637825,3,3072.775,4,2887.9,792.3447,4583.2,2,4583.2,853.6191,6,2814.2778,9,2359,1295.089,0,0,0,0,3,3310.16,5,3533.4,1119.1589,2096.6,1,2096.6,0,6,2737.25,4,2554.85,1029.714,2499.55,4,2274.95,901.1003,4,2790.577,13,2359,1176.6976,2499.55,4,2274.95,901.1003,7,9,3207.1365,11,3103.4,957.89545,3239.975,4,2948.3,1627.5236
122433,7375,2893.5378,53,2818.9,899.3454,1568.25,2,1568.25,280.6506,5,2610.88,10,2503.8,671.0785,1369.8,1,1369.8,0,1,3382.2817,11,3222.3,816.1825,0,0,0,0,1,3288.2,11,3711.3,1019.24133,0,0,0,0,1,2760.0332,9,2833.9,588.56067,1766.7,1,1766.7,0,2,2419.425,12,2178.5,962.32,0,0,0,0,0,2834.926,23,2649.7,1064.0171,0,0,0,0,1,2,3014.9475,21,2818.9,831.61414,1369.8,1,1369.8,0
122437,5178,2214.3938,49,2107.1,520.3228,2691.53,10,2558.9502,930.4671,1,2331.4624,8,2020.65,761.9588,3003.3,3,2826,732.62115,1,2148.2625,8,1825.15,685.95776,2621.575,4,2432.7002,957.38904,0,2218.5332,12,2144.5,346.33774,0,0,0,0,0,2072.7168,12,2055.25,355.5738,0,0,0,0,0,2352.5,9,2257.1,544.27893,2473.0332,3,2147,1325.5703,0,2275.9475,21,2181.9,434.83698,2473.0332,3,2147,1325.5703,0,1,2239.8625,16,1922.65,706.7335,2785.1714,7,2742.3,823.9179
122438,6387,2165.7983,59,2128.5,482.84552,0,0,0,0,1,2079.8667,12,2129,429.58676,0,0,0,0,0,2256.9092,11,2059.3,691.2559,0,0,0,0,1,1918.6,12,1943.5,287.8973,0,0,0,0,0,2237.8,12,2301.45,357.80045,0,0,0,0,0,2343.4084,12,2438.9,525.68896,0,0,0,0,0,2131.0042,24,2037.35,467.85095,0,0,0,0,0,1,2164.539,23,2128.5,563.60156,0,0,0,0
122451,5395,2611.6982,56,2483.4502,736.7773,3111.1,4,2799.6,1133.0082,0,2634.1416,12,2471.85,597.02045,0,0,0,0,0,3018.81,10,2711.4502,856.5157,2799.6,2,2799.6,623.5268,0,2257.875,12,2236.4,505.98853,0,0,0,0,0,2324.45,12,1975.85,791.0016,0,0,0,0,0,2946.94,10,2822.35,695.5709,3422.6,2,3422.6,1753.3419,0,2571.0864,22,2478.7002,681.75244,3422.6,2,3422.6,1753.3419,0,0,2808.991,22,2671.05,734.53735,2799.6,2,2799.6,623.5268
122481,5463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122508,5496,2700.469,55,2426.1,1115.6932,2074.9,1,2074.9,0,4,2899.4001,11,2916.8,1010.84875,2074.9,1,2074.9,0,0,3426.2727,11,2967.7,1208.1132,0,0,0,0,1,2167.7083,12,1970.5,924.85284,0,0,0,0,0,2961.27,10,2588.95,1152.8464,0,0,0,0,2,2119.8364,11,2032.1,837.2032,0,0,0,0,1,2144.813,23,1980.4,864.216,0,0,0,0,1,1,3162.8364,22,2942.25,1119.9553,2074.9,1,2074.9,0
122522,5154,2012.4922,51,1843.4,628.49554,2795.6333,9,2579.7,1003.5685,0,2193.91,10,2106.55,844.28284,4051.55,2,4051.55,1178.9594,0,2580.45,6,2512.15,418.9566,2544.9333,6,2443.2998,651.179,0,1663.1333,12,1581.3999,363.7973,0,0,0,0,0,2077.9417,12,1854.5,710.0842,0,0,0,0,0,1847.491,11,1843.4,370.81747,1788,1,1788,0,0,1751.3043,23,1700.9,370.8681,1788,1,1788,0,0,0,2338.8625,16,2390.75,723.56726,2921.5874,8,2674.7998,993.9069
122528,5987,2264.7087,57,2170.8,648.0251,2806.4001,3,3068.6,606.3254,0,2518.1455,11,2669.5,802.8153,2113.1,1,2113.1,0,0,2374.2168,12,2030.05,710.16907,0,0,0,0,0,2098.6084,12,2022.5,631.05334,0,0,0,0,0,2244.46,10,2315.8,526.1363,3153.05,2,3153.05,119.43027,0,2105.8584,12,2186.2,536.2566,0,0,0,0,0,2102.2334,24,2074.7,572.717,0,0,0,0,0,0,2443.0522,23,2458,741.98,2113.1,1,2113.1,0
122579,5886,2140.6426,54,2015.55,670.95,3058.4834,6,2938,793.24023,0,2237.9,10,2140.55,570.8535,3292.6,2,3292.6,1219.9008,0,2304.8545,11,1945.2,864.3333,2890.6,1,2890.6,0,0,1865.925,12,1939.5,272.1557,0,0,0,0,0,1927.3818,11,2015.7,327.005,3807.7,1,3807.7,0,0,2427,10,2365.6,997.46436,2533.7,2,2533.7,638.8002,0,2120.959,22,2004.75,739.57166,2533.7,2,2533.7,638.8002,0,0,2272.9714,21,2085.1,722.04803,3158.6,3,2890.6,893.27875
122630,5594,2751.306,51,2640.3,884.2402,3482.7334,3,3366,291.961,6,2220.4,11,2127.5,456.94348,0,0,0,0,1,3494.9,7,3603.9,1385.4733,3590.5,2,3590.5,317.49094,3,2769.2546,11,3068.5,717.9845,0,0,0,0,1,2846.9082,12,2732.25,700.75336,0,0,0,0,0,2680.32,10,2830.7998,930.8068,3267.2,1,3267.2,0,1,2726.9048,21,3022.7,806.04156,3267.2,1,3267.2,0,2,4,2716.0388,18,2433.35,1099.5668,3590.5,2,3590.5,317.49094
122669,6332,2094.091,56,1935.8999,745.3649,2374.25,4,1949.5,1503.7377,0,2079.8555,9,2100.8,486.3198,2809.7998,3,2131.9,1501.2054,0,2707.8916,12,2717.65,988.7511,0,0,0,0,0,1742.2819,11,1822.8,340.1723,1067.6,1,1067.6,0,0,1800.4333,12,1785.15,384.37543,0,0,0,0,0,2107.1167,12,1929,863.75476,0,0,0,0,0,1932.6305,23,1884.1,678.4967,1067.6,1,1067.6,0,0,0,2438.7334,21,2351.4,856.5765,2809.7998,3,2131.9,1501.2054
122732,5295,2195.9666,60,2209.8,744.99243,0,0,0,0,0,2251.6084,12,2129.7,787.3612,0,0,0,0,0,2213.7917,12,2228.25,704.8044,0,0,0,0,0,1982.4333,12,1973.95,560.52,0,0,0,0,0,2278.2583,12,2115.55,949.527,0,0,0,0,0,2253.7417,12,2327.0498,761.52875,0,0,0,0,0,2118.0874,24,2125.6,668.4455,0,0,0,0,0,0,2232.7,24,2228.25,731.0545,0,0,0,0
