bblid,scanid,idemoExclude,idemoExcludeVoxelwise,idemoNoDataExclude,idemoRelMeanRMSMotion,idemoRelMeanRMSMotionExclude,idemoRelMaxRMSMotion,idemoRelMaxRMSMotionExclude,idemoNormCrossCorr,idemoNormCoverage,idemoCoregCrossCorr,idemoCoregCoverage,idemoVoxelwiseCoverageExclude,idemoMeanActivationExclude,idemoRpsMapCorrectionNotApplied
91398,6865,0,0,0,0.039267,0,0.238996,0,0.848063,0.9967725127,0.82710605,0.9977558181,0,0,0
85054,6867,0,0,0,0.0780295,0,0.897615,0,0.8486246,0.9960174827,0.83044971,0.997392855,0,0,0
81533,6869,0,0,0,0.0553504,0,0.372133,0,0.84191104,0.9987823813,0.8165445,0.9991029343,0,0,0
92927,6872,0,0,0,0.0339263,0,0.17903,0,0.82885533,0.9878716662,0.79828966,0.9863397238,0,0,0
117529,6873,0,0,0,0.0623677,0,0.580391,0,0.84992486,0.9926251649,0.81902726,0.9933632024,0,0,0
97646,6875,0,0,0,0.187045,0,2.69386,0,0.84831846,0.9969373432,0.81381053,0.9972334022,0,0,0
93321,6878,0,0,0,0.340322,0,4.92329,0,0.85893363,0.9955761624,0.83222027,0.9969766719,0,0,0
91025,6881,0,0,0,0.0410856,0,0.39783,0,0.84813051,0.9978465694,0.82225627,0.997608245,0,0,0
90849,6883,0,1,0,0.22066,0,3.49773,0,0.85526447,0.9609192225,0.82252691,0.965243131,1,0,0
93549,6901,1,1,0,0.387172,0,3.68416,0,0.86262048,0.9934652687,0.84090996,0.9941859262,0,1,0
87601,6917,0,0,0,0.038241,0,0.160592,0,0.83722594,0.9974265176,0.8122389,0.9983250262,0,0,0
90732,6962,0,0,0,0.0784702,0,0.940338,0,0.84029005,0.9989365775,0.81903633,0.9990514555,0,0,0
93659,6986,0,0,0,0.056998,0,0.692691,0,0.84341436,0.9979635459,0.82848294,0.9990174196,0,0,0
92896,6987,1,1,0,0.115385,0,0.527878,0,0.84596578,0.9748606917,0.81177277,0.9756443523,0,1,0
93020,7037,0,0,0,0.0385126,0,0.18834,0,0.85048459,0.99248692,0.82791912,0.9947656405,0,0,0
106071,7265,0,0,0,0.0427888,0,0.150808,0,0.85532731,0.9948370837,0.8275994,0.9963961707,0,0,0
122091,7283,0,0,0,0.0400776,0,0.168519,0,0.84759106,0.9939331746,0.82565172,0.9962068979,0,0,0
86444,7284,0,0,0,0.0311808,0,0.0728373,0,0.85154432,0.995134842,0.82760163,0.9965651361,0,0,0
126488,7287,0,0,0,0.0798154,0,0.294755,0,0.84730377,0.9953953805,0.82013376,0.9959644972,0,0,0
83260,7288,0,0,0,0.0694717,0,0.813026,0,0.85335795,0.9954326003,0.82706492,0.9962849483,0,0,0
122430,7289,0,0,0,0.126202,0,1.48767,0,0.86421979,0.9949646944,0.83345879,0.9961873303,0,0,0
118990,7292,0,0,0,0.0342728,0,0.208711,0,0.85334704,0.994757327,0.82600581,0.9958219418,0,0,0
117226,7296,0,0,0,0.0566254,0,0.282811,0,0.83598379,0.9917478413,0.82102442,0.9937222638,0,0,0
87538,7297,0,0,0,0.0258639,0,0.110466,0,0.84104444,0.990173976,0.80429513,0.9911778507,0,0,0
116019,7298,0,0,0,0.070827,0,0.495049,0,0.84177883,0.9982187673,0.81239266,0.9986820804,0,0,0
88120,7308,0,0,0,0.0504063,0,0.402882,0,0.8410523,0.9979635459,0.81274187,0.9982639781,0,0,0
105112,7315,0,0,0,0.0432465,0,0.240241,0,0.85115452,0.9995161428,0.82773953,0.9996356256,0,0,0
119527,7335,0,0,0,0.0495546,0,0.170747,0,0.85177437,0.9974052491,0.82633052,0.9978695157,0,0,0
109233,7368,0,0,0,0.0535613,0,0.368697,0,0.84505069,0.9960812881,0.80801792,0.9965449882,0,0,0
118546,7369,0,0,0,0.132036,0,1.41444,0,0.86807944,0.9939278575,0.83905099,0.9960499606,0,0,0
122433,7375,0,0,0,0.0274638,0,0.106232,0,0.84543952,0.993906589,0.82086496,0.994596649,0,0,0
98934,7381,0,0,0,0.302363,0,1.89904,0,0.86613948,0.9870156111,0.84528253,0.9889320793,0,0,0
104001,7383,0,0,0,0.0462657,0,0.169495,0,0.84375506,0.9975966652,0.81346965,0.9983615599,0,0,0
80373,7390,0,0,0,0.0596541,0,0.459684,0,0.82366303,0.992582628,0.80532215,0.9916595551,0,0,0
109335,7401,0,0,0,0.17914,0,0.968005,0,0.84850032,0.9962461186,0.82897636,0.9974198671,0,0,0
93686,7404,0,0,0,0.0364072,0,0.172004,0,0.84951515,0.9980220342,0.82388457,0.9980976098,0,0,0
104930,7412,0,0,0,0.0456647,0,0.382224,0,0.8457312,0.9969160747,0.81875461,0.9974786155,0,0,0
110727,7413,0,0,0,0.0645034,0,0.216023,0,0.84112895,0.997968863,0.81833429,0.9979893521,0,0,0
90765,7419,0,0,0,0.0506215,0,0.529866,0,0.85533063,0.9950284998,0.82879896,0.9964147135,0,0,0
120808,7422,0,0,0,0.101882,0,1.02686,0,0.85478828,0.997399932,0.83348797,0.9988442984,0,0,0
104068,7426,0,0,0,0.0930613,0,0.513393,0,0.84561314,0.9969692459,0.81860851,0.9981200809,0,0,0
107055,7434,0,0,0,0.165156,0,1.42914,0,0.84984706,0.9860053597,0.82425761,0.9880149708,0,0,0
88283,7435,0,0,0,0.0609214,0,0.344135,0,0.86224143,0.9848940832,0.83849858,0.9861801515,0,0,0
93309,7439,0,0,0,0.0292213,0,0.0974426,0,0.86441293,0.9934067804,0.8365646,0.994803362,0,0,0
103541,7442,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
94357,7443,0,0,0,0.0836316,0,0.308661,0,0.84137197,0.9947254244,0.82100132,0.9947279978,0,0,0
93755,7444,0,0,0,0.0767805,0,1.95382,0,0.85701257,0.9839689056,0.82965582,0.9847647145,0,0,0
94333,7445,1,1,0,0.867285,1,8.19834,1,0.85954368,0.9735686333,0.84152626,0.9732826983,0,0,0
122801,7465,0,0,0,0.0574367,0,0.771868,0,0.8563392,0.9928910205,0.82722655,0.9937971956,0,0,0
98718,7466,0,0,0,0.120631,0,1.3671,0,0.85941293,0.9915511081,0.82716646,0.988911559,0,0,0
117493,7476,0,0,0,0.0821327,0,0.578119,0,0.83749692,0.9978465694,0.81410933,0.9983932188,0,0,1
98345,7483,0,0,0,0.0793398,0,0.289906,0,0.83807776,0.9982666213,0.81544156,0.9985718276,0,0,0
125535,7484,0,0,0,0.0308112,0,0.0849597,0,0.82937797,0.9972244673,0.80616457,0.9987772277,0,0,0
111818,7499,0,0,0,0.120306,0,0.419546,0,0.84437748,0.9967299758,0.82397221,0.9972070454,0,0,0
90021,7500,1,1,0,0.619044,1,9.16078,1,0.85688457,0.9754774768,0.82961656,0.9792088811,0,0,0
94480,7501,0,0,0,0.0393808,0,0.293253,0,0.83804127,0.9928378494,0.80303914,0.9927615017,0,0,0
105860,7503,0,0,0,0.0518779,0,0.693313,0,0.85036113,0.9900516824,0.82239465,0.9908694215,0,0,0
105634,7507,0,0,0,0.176511,0,2.63617,0,0.84322008,0.9695276278,0.81862982,0.971957691,0,0,0
109735,7546,0,0,0,0.0324258,0,0.152663,0,0.83817378,0.9945286912,0.81606314,0.9942292892,0,0,0
109642,7549,0,0,0,0.0625749,0,0.400025,0,0.83652159,0.9945712281,0.80810042,0.9965813659,0,0,0
99480,7551,0,0,0,0.0862768,0,1.30369,0,0.85146697,0.9935237569,0.82687346,0.9937053232,0,0,0
125073,7553,0,0,0,0.0959074,0,1.05644,0,0.84618061,0.9967565614,0.83337346,0.9977893307,0,0,0
102954,7572,0,0,0,0.305804,0,2.56955,0,0.86112929,0.9935716109,0.83279324,0.9958797339,0,0,0
93723,7574,0,0,0,0.059823,0,0.406936,0,0.85390472,0.9981283764,0.82853772,0.9985510863,0,0,0
108034,7603,0,0,0,0.234929,0,1.05843,0,0.85713074,0.9937417585,0.82837077,0.994866795,0,0,0
104816,7621,0,0,0,0.0695743,0,0.846934,0,0.8491243,0.9974584202,0.82282554,0.9977128083,0,0,0
86061,7623,0,0,0,0.0271057,0,0.101644,0,0.84850517,0.9963949977,0.81318702,0.9967148474,0,0,0
86350,7624,0,0,0,0.051933,0,0.160749,0,0.85886085,0.9923699435,0.828487,0.9935497806,0,0,0
113124,7630,0,0,0,0.0464087,0,0.326942,0,0.85072501,0.9935822451,0.83820065,0.9957307352,0,0,0
111122,7631,1,1,0,0.725465,1,7.20451,1,0.8620842,0.9955761624,0.84767733,0.9967217091,0,0,0
110092,7654,0,0,0,0.140765,0,2.23004,0,0.8441342,0.997543494,0.8243137,0.997904184,0,0,0
87122,7695,0,0,0,0.0499168,0,0.125004,0,0.84416824,0.997070271,0.82341791,0.9974215894,0,0,0
107253,7703,0,0,0,0.0334703,0,0.326307,0,0.84768295,0.9956718704,0.82709233,0.9971105847,0,0,0
125493,7736,0,0,0,0.0823265,0,0.715995,0,0.84861964,0.9805127824,0.82399938,0.9823818783,0,0,0
87346,7753,0,0,0,0.12703,0,1.0968,0,0.85848535,0.9967565614,0.82931312,0.9981423406,0,0,0
81407,7819,1,1,0,0.205492,0,1.51282,0,0.85413455,0.998346378,0.83257157,0.9990938208,0,1,0
104207,7855,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
91121,7865,0,0,0,0.0393686,0,0.248327,0,0.85124405,0.9781253988,0.82444515,0.9794455707,0,0,0
105781,7869,0,0,0,0.231303,0,2.83337,0,0.83498088,0.9920881365,0.80944007,0.9950488348,0,0,0
91717,7870,0,0,0,0.19002,0,0.762995,0,0.85285017,0.9656248671,0.82834904,0.9679865315,0,0,0
99949,7887,0,0,0,0.047247,0,0.11618,0,0.84873461,0.9801937556,0.8352418,0.9812599633,0,0,1
109729,7905,0,0,0,0.0615559,0,0.210855,0,0.84391046,0.9980539368,0.82030173,0.9989720814,0,0,0
88209,7910,0,0,0,0.0824136,0,0.717414,0,0.83949403,0.9926357991,0.82534262,0.9949556193,0,0,0
104084,7947,0,0,0,0.0401473,0,0.313585,0,0.84595965,0.990126122,0.82246069,0.9916506715,0,0,0
89567,7951,0,0,0,0.0746285,0,0.451881,0,0.84443,0.9958313838,0.82553435,0.9967494895,0,0,0
120217,7996,0,0,0,0.0371101,0,0.120457,0,0.85066196,0.9873080523,0.82592232,0.988345334,0,0,0
119302,7999,0,0,0,0.0523635,0,0.28385,0,0.8479653,0.9946722532,0.81893544,0.994380437,0,0,0
107694,8003,0,0,0,0.0389389,0,0.33756,0,0.84659155,0.9831447531,0.82930073,0.9840147396,0,0,0
136004,8091,0,0,0,0.103018,0,0.810701,0,0.84819527,0.995086988,0.83216106,0.9958014147,0,0,0
130106,8101,0,0,0,0.0312693,0,0.281153,0,0.8536278,0.9915776937,0.82349357,0.9924442278,0,0,0
131747,8108,0,0,0,0.0749849,0,0.387012,0,0.85180038,0.9960121656,0.82284383,0.9958117624,0,0,0
91674,8127,0,0,0,0.0894359,0,0.335381,0,0.85025382,0.9888446978,0.83005284,0.9886617318,0,0,0
115291,8128,0,0,0,0.0726648,0,0.39443,0,0.84265172,0.9980433026,0.8188531,0.9985035925,0,0,0
107394,8138,0,0,0,0.0516791,0,0.439226,0,0.84998828,0.9938746863,0.82183711,0.994738933,0,0,0
98897,8159,0,0,0,0.0244899,0,0.110763,0,0.83961473,0.9980273513,0.81874742,0.9989175107,0,0,0
104153,8166,0,0,0,0.0400942,0,0.134104,0,0.85024759,0.9945818623,0.82030951,0.9949668316,0,0,0
131224,8167,0,0,0,0.0473734,0,0.220284,0,0.85299804,0.9965810967,0.8253497,0.9976566029,0,0,0
116397,8177,0,0,0,0.0465233,0,0.426644,0,0.85364966,0.9794812625,0.82780882,0.9807055813,0,0,0
113070,8190,0,0,0,0.0209041,0,0.0627539,0,0.84379496,0.995273087,0.8164886,0.9966306025,0,0,0
86974,8204,0,0,0,0.0335266,0,0.262209,0,0.85040734,0.9927102387,0.82958356,0.9931215572,0,0,0
84761,8209,0,0,0,0.0773475,0,0.287784,0,0.83459491,0.9849897912,0.80240849,0.9847444323,0,0,0
129429,8219,0,0,0,0.204131,0,3.06573,0,0.86013418,0.9793111149,0.82641645,0.9820995372,0,0,0
82709,8220,1,1,0,0.0409165,0,0.438737,0,0.85430267,0.9964428517,0.83152757,0.9979633727,0,1,0
124992,8221,0,0,0,0.0465659,0,0.207732,0,0.8324982,0.9957409929,0.80543789,0.9966182272,0,0,0
85005,8223,0,0,0,0.0486793,0,0.194958,0,0.83097735,0.9939278575,0.80494142,0.9952159798,0,0,0
121587,8231,0,0,0,0.157495,0,1.37927,0,0.84094339,0.996410949,0.81648936,0.9970630121,0,0,0
105272,8238,0,0,0,0.0626176,0,1.21183,0,0.83607274,0.9870156111,0.81282153,0.9900907903,0,0,0
105309,8243,0,0,0,0.145037,0,2.86211,0,0.85054057,0.9968841721,0.8244235,0.9979563389,0,0,0
120684,8247,0,0,0,0.0592321,0,0.739781,0,0.85160073,0.9877334213,0.82723122,0.9885510741,0,0,0
86517,8250,0,0,0,0.0469774,0,0.187171,0,0.85281351,0.9837562211,0.82456504,0.985907336,0,0,0
102309,8252,0,0,0,0.0279169,0,0.199173,0,0.84711913,0.9800767792,0.81949289,0.9797873236,0,0,0
131561,8256,0,0,0,0.0601503,0,0.301706,0,0.8501845,0.9949806458,0.82130536,0.9948969087,0,0,0
125503,8257,0,0,0,0.0761362,0,0.724614,0,0.8470102,0.9869996598,0.80941715,0.9888641495,0,0,0
84203,8270,0,0,0,0.0485014,0,0.491199,0,0.84617897,0.9901314391,0.82717483,0.9920581776,0,0,0
109757,8272,0,0,0,0.0683611,0,0.955772,0,0.84895779,0.9950550853,0.8279089,0.9969731165,0,0,0
108972,8283,0,0,0,0.0487883,0,0.502958,0,0.85129624,0.9828735804,0.82391254,0.9848586464,0,0,0
90736,8286,0,0,0,0.0253803,0,0.073156,0,0.81891419,0.9955336255,0.79872801,0.9965963888,0,0,0
138923,8287,0,0,0,0.124924,0,1.5255,0,0.84752036,0.9970596368,0.81720504,0.9981344032,0,0,0
101299,8289,0,0,0,0.129123,0,1.45468,0,0.86285258,0.9960547025,0.8371977,0.9967645126,0,0,0
126555,8290,0,0,0,0.0464115,0,0.468856,0,0.84310226,0.9993194096,0.81895009,0.9997979179,0,0,0
115969,8302,0,0,0,0.0620785,0,0.515638,0,0.84504326,0.9957994811,0.81590123,0.9960051555,0,0,0
100050,8309,0,0,0,0.0434484,0,0.247539,0,0.85707434,0.9950019142,0.82990712,0.9957956716,0,0,0
112003,8311,0,0,0,0.0562429,0,0.480768,0,0.82932574,0.9982613042,0.80183254,0.9985419571,0,0,0
91216,8312,0,0,0,0.279592,0,4.37321,0,0.85845409,0.9967352929,0.83784531,0.9976208124,0,0,0
84171,8315,0,0,0,0.0303799,0,0.143557,0,0.84759722,0.9980007657,0.82193228,0.9982665671,0,0,0
130438,8327,0,0,0,0.131204,0,1.1122,0,0.83826875,0.9980752053,0.8199487,0.9987073983,0,0,0
135130,8329,0,0,0,0.0450398,0,0.293337,0,0.84723954,0.997968863,0.81949343,0.9981629025,0,0,0
131951,8340,0,0,0,0.0481789,0,0.200214,0,0.85346925,0.9902962696,0.82444709,0.9890440856,0,0,0
114194,8341,0,0,0,0.0516679,0,0.575922,0,0.85718908,0.9960121656,0.8238975,0.9956283694,0,0,0
138788,8347,0,0,0,0.121986,0,1.18333,0,0.83905224,0.9753126463,0.8121209,0.9765880177,0,0,0
84476,8350,0,0,0,0.0745456,0,0.480905,0,0.84691545,0.9979316433,0.8200948,0.9987706773,0,0,0
118807,8351,0,0,0,0.0912773,0,0.319524,0,0.84852232,0.9939278575,0.81725421,0.9950592709,0,0,0
109646,8354,0,0,0,0.065845,0,0.555352,0,0.84903918,0.9881481561,0.81225673,0.9900273705,0,0,0
139496,8360,1,1,0,0.900922,1,5.95438,0,0.87210272,0.9976870561,0.84952524,0.9986369915,0,0,0
135484,8361,0,0,0,0.135244,0,1.31013,0,0.85428965,0.9917265729,0.82189548,0.9921187782,0,0,0
139532,8364,0,0,0,0.0579808,0,0.629842,0,0.85291643,0.9972244673,0.81513195,0.9975271033,0,0,0
138587,8372,0,0,0,0.051706,0,0.434739,0,0.84191594,0.9955283084,0.81623444,0.9962467996,0,0,0
102141,8373,0,0,0,0.236272,0,2.21637,0,0.86181992,0.9870368795,0.83009919,0.9894551461,0,0,0
139427,8374,1,1,0,1.05274,1,9.48364,1,0.85482543,0.9971553448,0.82567054,0.9984969424,0,1,0
129237,8394,1,1,0,0.554907,1,5.72795,0,0.85105086,0.9928059467,0.82938424,0.9947975649,0,0,0
138986,8397,0,0,0,0.0251119,0,0.182408,0,0.83334501,0.9927049216,0.82486406,0.9939385188,0,0,0
84688,8398,1,1,0,0.454235,0,4.60225,0,0.86397506,0.9948583522,0.85191305,0.9962422873,0,1,0
139538,8402,0,0,0,0.0715684,0,0.369592,0,0.85063165,0.9969213919,0.82564745,0.9971155851,0,0,0
139430,8404,0,0,0,0.351441,0,3.48274,0,0.85688301,0.9987132588,0.83486008,0.9992270369,0,0,0
139553,8410,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,0
116354,8412,0,0,0,0.23107,0,2.10648,0,0.8575562,0.9927049216,0.83172866,0.9953512932,0,0,0
84002,8415,0,0,0,0.0301113,0,0.0965011,0,0.85057365,0.9950178655,0.82393841,0.9942993815,0,0,0
114412,8416,0,0,0,0.0340221,0,0.126245,0,0.84556876,0.9912214472,0.82101054,0.9929517014,0,0,0
96030,8419,0,0,0,0.0576826,0,0.289369,0,0.84980088,0.9978625208,0.82540589,0.9986359974,0,0,0
98885,8423,0,0,0,0.0272081,0,0.0742638,0,0.84762491,0.9969320261,0.81988919,0.9978191644,0,0,0
128727,8425,0,0,0,0.0627124,0,0.244026,0,0.85324486,0.9908332979,0.81993548,0.9929261089,0,0,1
138929,8430,0,0,0,0.220728,0,3.97223,0,0.84234493,0.9986441363,0.82022716,0.9987927513,0,0,0
138875,8434,0,0,0,0.0875709,0,2.75661,0,0.8497767,0.9975807138,0.82600276,0.9979599252,0,0,1
128913,8435,0,0,0,0.0467319,0,0.171535,0,0.85367162,0.9986600877,0.82472285,0.9985828712,0,0,1
128016,8442,0,0,0,0.0541836,0,0.447731,0,0.85505807,0.9984474032,0.82900709,0.9987214478,0,0,0
129223,8443,0,0,0,0.0867298,0,0.888816,0,0.84248304,0.9965704624,0.81660714,0.9973725802,0,0,0
139151,8444,1,1,0,0.398626,0,8.8237,1,0.86189374,0.9973627122,0.83691521,0.9980134528,0,0,0
122895,8449,0,0,0,0.0406434,0,0.156829,0,0.83829871,0.9961610448,0.81810009,0.9971154193,0,0,0
139469,8450,0,0,0,0.214701,0,2.80944,0,0.85188228,0.9981602791,0.82943107,0.9989810659,0,0,0
139272,8456,0,0,0,0.0573459,0,0.314594,0,0.84145365,0.9941990302,0.82372127,0.9957746238,0,0,0
113492,8457,0,0,0,0.0412129,0,0.242114,0,0.84459933,0.9899453401,0.82077283,0.9918225929,0,0,0
138908,8458,0,0,0,0.404312,0,4.67366,0,0.86418189,0.9978678379,0.83998538,0.9984713218,0,0,0
139490,8461,1,1,1,NA,0,NA,0,NA,NA,NA,NA,0,0,1
114672,8464,0,0,0,0.1279,0,1.31923,0,0.85008879,0.9971978817,0.82003282,0.9971887413,0,0,0
139100,8465,0,0,0,0.0672481,0,0.467601,0,0.8534186,0.9952358672,0.81843705,0.9962988871,0,0,0
129191,8469,0,0,0,0.122114,0,0.958431,0,0.8510384,0.9955974308,0.81591411,0.996020947,0,0,0
139181,8470,0,1,0,0.0868768,0,0.741533,0,0.86942574,0.9909821771,0.83701319,0.9899041691,1,0,0
